city,severity,isolated_users,received_service,received_service_half,avg_distance,isolated_systems,active_base_stations,avg_snr,connected_UE_BS,active_channels
Middelburg,0,0.0,0.9840496001407594,0.976401179941003,487.3717543878043,2,54,18978596.171704464,6.277777777777778,188
Middelburg,0,0.0,0.9838578571001962,0.9793510324483776,487.3717543878043,2,54,17784143.64843916,6.277777777777778,188
Middelburg,0,0.0,0.9842400192441877,0.9793510324483776,487.3717543878043,2,54,17976434.85719801,6.277777777777778,188
Middelburg,0,0.0,0.9837045522751473,0.9793510324483776,487.3717543878043,2,54,19032719.261088517,6.277777777777778,188
Middelburg,0,0.0,0.9817156065704934,0.9852507374631269,502.49266500261643,2,54,9855607.660774136,6.277777777777778,188
Middelburg,0,0.0,0.9786959961670338,0.9793510324483776,505.6879025652256,2,54,11787249.450974913,6.277777777777778,188
Middelburg,0,0.0,0.9825830069243972,0.9882005899705014,502.46752274629625,2,54,12458680.096373824,6.277777777777778,188
Middelburg,0,0.0,0.9815797833589188,0.9852507374631269,502.49266500261643,2,54,9841167.873197787,6.277777777777778,188
Middelburg,0,0.0,0.989841807481516,0.9970501474926253,469.55946057972034,2,54,36627316.94116984,6.277777777777778,188
Middelburg,0,0.0,0.9896275722532711,0.9970501474926253,469.55946057972034,2,54,37283815.03038165,6.277777777777778,188
Middelburg,0,0.0,0.9900691867724343,0.9970501474926253,469.55946057972034,2,54,37301545.15030702,6.277777777777778,188
Middelburg,0,0.0,0.9897189826642542,0.9970501474926253,469.55946057972034,2,54,37793865.96773353,6.277777777777778,188
Middelburg,0,0.0,0.9840496001407594,0.976401179941003,487.3717543878043,2,54,18978596.171704464,6.277777777777778,188
Middelburg,0,0.0,0.9838578571001962,0.9793510324483776,487.3717543878043,2,54,17784143.64843916,6.277777777777778,188
Middelburg,0,0.0,0.9842400192441877,0.9793510324483776,487.3717543878043,2,54,17976434.85719801,6.277777777777778,188
Middelburg,0,0.0,0.9837045522751473,0.9793510324483776,487.3717543878043,2,54,19032719.261088517,6.277777777777778,188
Middelburg,0,0.0,0.9817156065704934,0.9852507374631269,502.49266500261643,2,54,9855607.660774136,6.277777777777778,188
Middelburg,0,0.0,0.9786959961670338,0.9793510324483776,505.6879025652256,2,54,11787249.450974913,6.277777777777778,188
Middelburg,0,0.0,0.9825830069243972,0.9882005899705014,502.46752274629625,2,54,12458680.096373824,6.277777777777778,188
Middelburg,0,0.0,0.9815797833589188,0.9852507374631269,502.49266500261643,2,54,9841167.873197787,6.277777777777778,188
Middelburg,0,0.0,0.989841807481516,0.9970501474926253,469.55946057972034,2,54,36627316.94116984,6.277777777777778,188
Middelburg,0,0.0,0.9896275722532711,0.9970501474926253,469.55946057972034,2,54,37283815.03038165,6.277777777777778,188
Middelburg,0,0.0,0.9900691867724343,0.9970501474926253,469.55946057972034,2,54,37301545.15030702,6.277777777777778,188
Middelburg,0,0.0,0.9897189826642542,0.9970501474926253,469.55946057972034,2,54,37793865.96773353,6.277777777777778,188
Middelburg,0,0.0,0.9840496001407594,0.976401179941003,487.3717543878043,2,54,18978596.171704464,6.277777777777778,188
Middelburg,0,0.0,0.9838578571001962,0.9793510324483776,487.3717543878043,2,54,17784143.64843916,6.277777777777778,188
Middelburg,0,0.0,0.9842400192441877,0.9793510324483776,487.3717543878043,2,54,17976434.85719801,6.277777777777778,188
Middelburg,0,0.0,0.9837045522751473,0.9793510324483776,487.3717543878043,2,54,19032719.261088517,6.277777777777778,188
Middelburg,0,0.0,0.9817156065704934,0.9852507374631269,502.49266500261643,2,54,9855607.660774136,6.277777777777778,188
Middelburg,0,0.0,0.9786959961670338,0.9793510324483776,505.6879025652256,2,54,11787249.450974913,6.277777777777778,188
Middelburg,0,0.0,0.9825830069243972,0.9882005899705014,502.46752274629625,2,54,12458680.096373824,6.277777777777778,188
Middelburg,0,0.0,0.9815797833589188,0.9852507374631269,502.49266500261643,2,54,9841167.873197787,6.277777777777778,188
Middelburg,0,0.0,0.989841807481516,0.9970501474926253,469.55946057972034,2,54,36627316.94116984,6.277777777777778,188
Middelburg,0,0.0,0.9896275722532711,0.9970501474926253,469.55946057972034,2,54,37283815.03038165,6.277777777777778,188
Middelburg,0,0.0,0.9900691867724343,0.9970501474926253,469.55946057972034,2,54,37301545.15030702,6.277777777777778,188
Middelburg,0,0.0,0.9897189826642542,0.9970501474926253,469.55946057972034,2,54,37793865.96773353,6.277777777777778,188
Middelburg,0,0.0,0.9840496001407594,0.976401179941003,487.3717543878043,2,54,18978596.171704464,6.277777777777778,188
Middelburg,0,0.0,0.9838578571001962,0.9793510324483776,487.3717543878043,2,54,17784143.64843916,6.277777777777778,188
Middelburg,0,0.0,0.9842400192441877,0.9793510324483776,487.3717543878043,2,54,17976434.85719801,6.277777777777778,188
Middelburg,0,0.0,0.9837045522751473,0.9793510324483776,487.3717543878043,2,54,19032719.261088517,6.277777777777778,188
Middelburg,0,0.0,0.9817156065704934,0.9852507374631269,502.49266500261643,2,54,9855607.660774136,6.277777777777778,188
Middelburg,0,0.0,0.9786959961670338,0.9793510324483776,505.6879025652256,2,54,11787249.450974913,6.277777777777778,188
Middelburg,0,0.0,0.9825830069243972,0.9882005899705014,502.46752274629625,2,54,12458680.096373824,6.277777777777778,188
Middelburg,0,0.0,0.9815797833589188,0.9852507374631269,502.49266500261643,2,54,9841167.873197787,6.277777777777778,188
Middelburg,0,0.0,0.989841807481516,0.9970501474926253,469.55946057972034,2,54,36627316.94116984,6.277777777777778,188
Middelburg,0,0.0,0.9896275722532711,0.9970501474926253,469.55946057972034,2,54,37283815.03038165,6.277777777777778,188
Middelburg,0,0.0,0.9900691867724343,0.9970501474926253,469.55946057972034,2,54,37301545.15030702,6.277777777777778,188
Middelburg,0,0.0,0.9897189826642542,0.9970501474926253,469.55946057972034,2,54,37793865.96773353,6.277777777777778,188
Middelburg,0,0.0,0.9840496001407594,0.976401179941003,487.3717543878043,2,54,18978596.171704464,6.277777777777778,188
Middelburg,0,0.0,0.9838578571001962,0.9793510324483776,487.3717543878043,2,54,17784143.64843916,6.277777777777778,188
Middelburg,0,0.0,0.9842400192441877,0.9793510324483776,487.3717543878043,2,54,17976434.85719801,6.277777777777778,188
Middelburg,0,0.0,0.9837045522751473,0.9793510324483776,487.3717543878043,2,54,19032719.261088517,6.277777777777778,188
Middelburg,0,0.0,0.9817156065704934,0.9852507374631269,502.49266500261643,2,54,9855607.660774136,6.277777777777778,188
