city,severity,isolated_users,received_service,received_service_half,avg_distance,isolated_systems,active_base_stations,avg_snr,connected_UE_BS,active_channels
Middelburg,0,0.0,0.9350097956542635,0.9528023598820059,476.69707682196724,2,54,61119246.05558902,6.277777777777778,134
Middelburg,0,0.0,0.9346338164477725,0.9498525073746312,476.69707682196724,2,54,58268150.33097079,6.277777777777778,134
Middelburg,0,0.0,0.934418839090175,0.9498525073746312,476.69707682196724,2,54,56637851.313656464,6.277777777777778,134
Middelburg,0,0.0,0.9355300536196759,0.9557522123893806,476.69707682196724,2,54,59173524.78978654,6.277777777777778,134
Middelburg,0,0.0,0.9356994791711223,0.9498525073746312,463.8162240605765,2,54,100381823.84890795,6.277777777777778,134
Middelburg,0,0.0,0.9361450966978756,0.9528023598820059,463.8162240605765,2,54,102686781.17735948,6.277777777777778,134
Middelburg,0,0.0,0.9244445931597352,0.9321533923303835,463.72593437119974,2,54,101832564.49330923,6.277777777777778,134
Middelburg,0,0.0,0.9356166435818519,0.9498525073746312,463.8162240605765,2,54,102720725.31083998,6.277777777777778,134
Middelburg,0,0.0,0.9421598489570627,0.9587020648967551,473.55950608302066,2,54,79706743.58379208,6.277777777777778,134
Middelburg,0,0.0,0.9283068735413212,0.9380530973451328,473.4930470027844,2,54,66318306.76331963,6.277777777777778,134
Middelburg,0,0.0,0.9445960627432314,0.9587020648967551,473.54826516860487,2,54,82783899.82581753,6.277777777777778,134
Middelburg,0,0.0,0.928082523058196,0.9380530973451328,473.477902357326,2,54,78493022.0119676,6.277777777777778,134
Middelburg,0,0.0,0.9342737148535846,0.9469026548672567,449.4113788525834,2,54,91465844.32540478,6.277777777777778,134
Middelburg,0,0.0,0.9286400423574325,0.9351032448377581,447.6454120862147,2,54,91944069.10616204,6.277777777777778,134
Middelburg,0,0.0,0.9298092440628423,0.9351032448377581,447.5582606221111,2,54,88800817.31181537,6.277777777777778,134
Middelburg,0,0.0,0.9308295252929611,0.943952802359882,447.6454120862147,2,54,98935056.43809842,6.277777777777778,134
Middelburg,0,0.0,0.9350097956542635,0.9528023598820059,476.69707682196724,2,54,61119246.05558902,6.277777777777778,134
Middelburg,0,0.0,0.9346338164477725,0.9498525073746312,476.69707682196724,2,54,58268150.33097079,6.277777777777778,134
Middelburg,0,0.0,0.934418839090175,0.9498525073746312,476.69707682196724,2,54,56637851.313656464,6.277777777777778,134
Middelburg,0,0.0,0.9355300536196759,0.9557522123893806,476.69707682196724,2,54,59173524.78978654,6.277777777777778,134
Middelburg,0,0.0,0.9356994791711223,0.9498525073746312,463.8162240605765,2,54,100381823.84890795,6.277777777777778,134
Middelburg,0,0.0,0.9361450966978756,0.9528023598820059,463.8162240605765,2,54,102686781.17735948,6.277777777777778,134
Middelburg,0,0.0,0.9244445931597352,0.9321533923303835,463.72593437119974,2,54,101832564.49330923,6.277777777777778,134
Middelburg,0,0.0,0.9356166435818519,0.9498525073746312,463.8162240605765,2,54,102720725.31083998,6.277777777777778,134
Middelburg,0,0.0,0.9421598489570627,0.9587020648967551,473.55950608302066,2,54,79706743.58379208,6.277777777777778,134
Middelburg,0,0.0,0.9283068735413212,0.9380530973451328,473.4930470027844,2,54,66318306.76331963,6.277777777777778,134
Middelburg,0,0.0,0.9445960627432314,0.9587020648967551,473.54826516860487,2,54,82783899.82581753,6.277777777777778,134
Middelburg,0,0.0,0.928082523058196,0.9380530973451328,473.477902357326,2,54,78493022.0119676,6.277777777777778,134
Middelburg,0,0.0,0.9342737148535846,0.9469026548672567,449.4113788525834,2,54,91465844.32540478,6.277777777777778,134
Middelburg,0,0.0,0.9286400423574325,0.9351032448377581,447.6454120862147,2,54,91944069.10616204,6.277777777777778,134
Middelburg,0,0.0,0.9298092440628423,0.9351032448377581,447.5582606221111,2,54,88800817.31181537,6.277777777777778,134
Middelburg,0,0.0,0.9308295252929611,0.943952802359882,447.6454120862147,2,54,98935056.43809842,6.277777777777778,134
Middelburg,0,0.0,0.9350097956542635,0.9528023598820059,476.69707682196724,2,54,61119246.05558902,6.277777777777778,134
Middelburg,0,0.0,0.9346338164477725,0.9498525073746312,476.69707682196724,2,54,58268150.33097079,6.277777777777778,134
Middelburg,0,0.0,0.934418839090175,0.9498525073746312,476.69707682196724,2,54,56637851.313656464,6.277777777777778,134
Middelburg,0,0.0,0.9355300536196759,0.9557522123893806,476.69707682196724,2,54,59173524.78978654,6.277777777777778,134
Middelburg,0,0.0,0.9356994791711223,0.9498525073746312,463.8162240605765,2,54,100381823.84890795,6.277777777777778,134
Middelburg,0,0.0,0.9361450966978756,0.9528023598820059,463.8162240605765,2,54,102686781.17735948,6.277777777777778,134
Middelburg,0,0.0,0.9244445931597352,0.9321533923303835,463.72593437119974,2,54,101832564.49330923,6.277777777777778,134
Middelburg,0,0.0,0.9356166435818519,0.9498525073746312,463.8162240605765,2,54,102720725.31083998,6.277777777777778,134
Middelburg,0,0.0,0.9421598489570627,0.9587020648967551,473.55950608302066,2,54,79706743.58379208,6.277777777777778,134
Middelburg,0,0.0,0.9283068735413212,0.9380530973451328,473.4930470027844,2,54,66318306.76331963,6.277777777777778,134
Middelburg,0,0.0,0.9445960627432314,0.9587020648967551,473.54826516860487,2,54,82783899.82581753,6.277777777777778,134
Middelburg,0,0.0,0.928082523058196,0.9380530973451328,473.477902357326,2,54,78493022.0119676,6.277777777777778,134
Middelburg,0,0.0,0.9342737148535846,0.9469026548672567,449.4113788525834,2,54,91465844.32540478,6.277777777777778,134
